BASKET_ID,PRODUCT
9.94E+14,PRD0904528|PRD0902877|PRD0902919|PRD0901070|PRD0902534|PRD0904896|PRD0900830|PRD0901600|PRD0903953|PRD0903677|PRD0901821|PRD0903815|PRD0904660
9.94E+14,PRD0903038|PRD0901374|PRD0903764|PRD0900097|PRD0901673|PRD0900129|PRD0900121|PRD0902800|PRD0903617|PRD0902494|PRD0900356|PRD0903983|PRD0900941|PRD0902462|PRD0903677|PRD0902213|PRD0900294|PRD0904239|PRD0903291|PRD0902801
9.94E+14,PRD0902427|PRD0901671|PRD0900900|PRD0900166|PRD0903429|PRD0902110|PRD0904511|PRD0902934|PRD0903052|PRD0904845|PRD0903168|PRD0901570|PRD0902979|PRD0904684|PRD0902582|PRD0902013
9.94E+14,PRD0904019|PRD0902993|PRD0903052|PRD0900121|PRD0903691|PRD0900229|PRD0901359|PRD0903678|PRD0902104|PRD0900268|PRD0903373
9.94E+14,PRD0900474|PRD0903271|PRD0901569
9.94E+14,PRD0904465|PRD0902917|PRD0900791|PRD0904250|PRD0902729|PRD0903627|PRD0902976|PRD0901712|PRD0902954|PRD0903240|PRD0903501|PRD0904534|PRD0904976|PRD0901316|PRD0900830|PRD0901585|PRD0903177|PRD0902756|PRD0901823|PRD0902650|PRD0903806|PRD0901133
9.94E+14,PRD0903419|PRD0900286|PRD0903195|PRD0901394|PRD0901785|PRD0903705|PRD0901611|PRD0903980|PRD0903878
9.94E+14,PRD0900880|PRD0901928|PRD0903873|PRD0902944|PRD0902286|PRD0902060|PRD0902149|PRD0900804|PRD0903221|PRD0900240|PRD0902917|PRD0903052|PRD0904828|PRD0904733|PRD0904393|PRD0902077|PRD0903096|PRD0902277|PRD0900359|PRD0903678
9.94E+14,PRD0904061|PRD0901055|PRD0904463|PRD0900154
9.94E+14,PRD0903288|PRD0902290|PRD0903108|PRD0900871|PRD0903917|PRD0903788|PRD0900733|PRD0904488|PRD0901809|PRD0904194|PRD0900232|PRD0904694|PRD0901344|PRD0900861|PRD0904215|PRD0903588
9.94E+14,PRD0904722|PRD0904252|PRD0901940|PRD0900985|PRD0901769|PRD0902029|PRD0900830|PRD0900212|PRD0900121|PRD0902103|PRD0902254|PRD0902900|PRD0903654|PRD0904838|PRD0901112|PRD0904183|PRD0900392|PRD0902640|PRD0903991|PRD0903269|PRD0901228|PRD0900699|PRD0903822|PRD0902844|PRD0902920|PRD0902570|PRD0900261|PRD0901528
9.94E+14,PRD0904216|PRD0904157|PRD0904044|PRD0903612|PRD0903238|PRD0902510|PRD0904460|PRD0902056|PRD0904444|PRD0903860|PRD0904159|PRD0903229
9.94E+14,PRD0900010|PRD0904263|PRD0901055|PRD0904463|PRD0900154
9.94E+14,PRD0900871|PRD0903052|PRD0902271|PRD0904358|PRD0901667|PRD0903336|PRD0904395|PRD0904172|PRD0901818|PRD0904920|PRD0904250|PRD0900830|PRD0903880|PRD0903332|PRD0903900|PRD0900311|PRD0903786|PRD0903685|PRD0900670|PRD0904958|PRD0903373|PRD0901837|PRD0904444
9.94E+14,PRD0903753|PRD0901525|PRD0901280|PRD0901679|PRD0904939|PRD0901048|PRD0902351|PRD0901285|PRD0904773|PRD0904726
9.94E+14,PRD0901835|PRD0904098|PRD0903269|PRD0900173|PRD0903665|PRD0903078|PRD0904648
9.94E+14,PRD0902037|PRD0900099|PRD0900239|PRD0901520|PRD0902029|PRD0904174|PRD0900653|PRD0904873|PRD0904358|PRD0903320|PRD0901228|PRD0901570|PRD0904976|PRD0904250|PRD0901068|PRD0904409|PRD0902644|PRD0902463|PRD0900408|PRD0903106|PRD0901893|PRD0903678|PRD0900774|PRD0903957
9.94E+14,PRD0903764|PRD0901007|PRD0902153|PRD0902921|PRD0902322|PRD0902805|PRD0903228|PRD0900496
9.94E+14,PRD0900715|PRD0901939|PRD0900655|PRD0902913|PRD0904358|PRD0903898|PRD0903627|PRD0901950|PRD0902423|PRD0902271|PRD0902199|PRD0904001|PRD0904163|PRD0904606|PRD0904684|PRD0902482|PRD0901823|PRD0900393|PRD0903457
9.94E+14,PRD0903412|PRD0904254|PRD0900385|PRD0904857|PRD0903620|PRD0904921|PRD0901128|PRD0901084|PRD0904979|PRD0902487|PRD0902872|PRD0902852|PRD0904262|PRD0900416|PRD0900786|PRD0904453
9.94E+14,PRD0902880|PRD0901777|PRD0902221|PRD0901220
9.94E+14,PRD0901819|PRD0904090|PRD0904263|PRD0900154
9.94E+14,PRD0904722|PRD0901769|PRD0904558|PRD0904535|PRD0902054|PRD0903330|PRD0902032|PRD0902197|PRD0902053|PRD0900334|PRD0900715|PRD0903497|PRD0904976|PRD0901712|PRD0900376|PRD0902345|PRD0900370|PRD0901469|PRD0900774|PRD0903869|PRD0902221|PRD0904424|PRD0902721|PRD0904387|PRD0904336|PRD0903460|PRD0902924|PRD0903301|PRD0901037|PRD0903234|PRD0902444
9.94E+14,PRD0900219|PRD0900830|PRD0902797|PRD0900121|PRD0900227|PRD0901712|PRD0901522|PRD0903516|PRD0900308
9.94E+14,PRD0904463|PRD0901055|PRD0900154
9.94E+14,PRD0900140|PRD0900850|PRD0901355|PRD0902608|PRD0904688|PRD0901316|PRD0903250|PRD0901672|PRD0903228|PRD0903650|PRD0904166
9.94E+14,PRD0904328|PRD0901639|PRD0900375|PRD0902540|PRD0902931|PRD0901376|PRD0902225|PRD0904511|PRD0902929|PRD0902833|PRD0903571|PRD0903185|PRD0903712|PRD0904233|PRD0904821|PRD0902576
9.94E+14,PRD0900518|PRD0901183|PRD0901831|PRD0901621|PRD0903052|PRD0903465|PRD0900257|PRD0904874|PRD0901300
9.94E+14,PRD0903388|PRD0901740|PRD0903052|PRD0902944|PRD0900810|PRD0904305|PRD0904860|PRD0904567|PRD0900239|PRD0901265|PRD0900415|PRD0901878|PRD0902411|PRD0903492|PRD0903685|PRD0904339|PRD0900959
9.94E+14,PRD0900154|PRD0901055|PRD0904463
9.94E+14,PRD0904671|PRD0902930|PRD0904110|PRD0903052|PRD0901967|PRD0903229|PRD0904471|PRD0902891|PRD0904916
9.94E+14,PRD0900154|PRD0901819|PRD0904263
9.94E+14,PRD0902745|PRD0903761|PRD0901775|PRD0901887|PRD0903622|PRD0903217|PRD0902413
9.94E+14,PRD0900851|PRD0903052|PRD0903620|PRD0902795|PRD0904976|PRD0904916
9.94E+14,PRD0900154|PRD0901819|PRD0901055|PRD0904463|PRD0904061
9.94E+14,PRD0902514|PRD0900901
9.94E+14,PRD0903284|PRD0901622|PRD0901862|PRD0903824|PRD0903341
9.94E+14,PRD0903166|PRD0902087|PRD0900173|PRD0902678|PRD0901287|PRD0901116|PRD0902954|PRD0901906|PRD0903377|PRD0900046|PRD0902840|PRD0901136|PRD0904397|PRD0903516|PRD0901369
9.94E+14,PRD0900633|PRD0904945|PRD0904920|PRD0901364|PRD0901265|PRD0903052|PRD0902489|PRD0901316|PRD0903738|PRD0904158|PRD0902129|PRD0903975|PRD0902064|PRD0902819|PRD0903850|PRD0900959
9.94E+14,PRD0903371|PRD0901216|PRD0902286|PRD0900418|PRD0902499
9.94E+14,PRD0903883|PRD0901205|PRD0903281|PRD0903052|PRD0903991|PRD0903378|PRD0902882|PRD0900672|PRD0901376|PRD0904464|PRD0903122|PRD0901105|PRD0900548|PRD0902957
9.94E+14,PRD0900633|PRD0901818|PRD0901778|PRD0900279|PRD0904861|PRD0901280|PRD0900595|PRD0900006|PRD0900663|PRD0904136|PRD0900177|PRD0903763|PRD0904025|PRD0904961|PRD0902739|PRD0901667|PRD0903878|PRD0900274|PRD0904119|PRD0901386|PRD0903869|PRD0902242|PRD0903744|PRD0903538|PRD0900709|PRD0900847|PRD0903081|PRD0903815|PRD0903291|PRD0900399|PRD0903009|PRD0904621|PRD0901092|PRD0902957|PRD0903496|PRD0903985
9.94E+14,PRD0900154|PRD0904463|PRD0904061|PRD0901055
9.94E+14,PRD0904463|PRD0901819|PRD0904090|PRD0900154|PRD0904061|PRD0901055
9.94E+14,PRD0900426|PRD0900830|PRD0904108|PRD0903378|PRD0900256|PRD0903547|PRD0903881
9.94E+14,PRD0901654|PRD0902690|PRD0902900|PRD0902701|PRD0901549|PRD0902640|PRD0901969|PRD0901632|PRD0900432|PRD0903831|PRD0902053|PRD0903835|PRD0900670|PRD0901406|PRD0902078|PRD0903233|PRD0904369
9.94E+14,PRD0904848|PRD0902018|PRD0903489|PRD0901359|PRD0900986|PRD0903891
9.94E+14,PRD0902472|PRD0900882|PRD0903943|PRD0902018|PRD0900517|PRD0904987|PRD0902351|PRD0900447|PRD0901327|PRD0904745|PRD0900303
9.94E+14,PRD0900113|PRD0903337|PRD0903211
9.94E+14,PRD0901819|PRD0900154
9.94E+14,PRD0903579
9.94E+14,PRD0904751|PRD0904918|PRD0903074|PRD0901653|PRD0900254|PRD0900684|PRD0900902|PRD0901350|PRD0902213|PRD0901527|PRD0900522|PRD0904268|PRD0901779
9.94E+14,PRD0901574|PRD0903052|PRD0904439|PRD0904327
9.94E+14,PRD0904663|PRD0904365|PRD0904051|PRD0902290|PRD0901948|PRD0900529|PRD0904301|PRD0904650|PRD0902513|PRD0900251|PRD0902869|PRD0903395|PRD0903074|PRD0904223|PRD0903081|PRD0901650|PRD0900666|PRD0900500|PRD0902387|PRD0900487|PRD0901881|PRD0904506|PRD0900377|PRD0904239|PRD0900258|PRD0901358|PRD0904215|PRD0901407|PRD0901220|PRD0904930|PRD0901534|PRD0902027|PRD0901445
9.94E+14,PRD0903840|PRD0901945|PRD0900825|PRD0900254|PRD0900997|PRD0900213|PRD0904088|PRD0900496
9.94E+14,PRD0900320|PRD0904976|PRD0900212|PRD0901451|PRD0901265|PRD0900684|PRD0901878|PRD0903995|PRD0900609|PRD0904267
9.94E+14,PRD0902981|PRD0904625|PRD0901097|PRD0900597
9.94E+14,PRD0900851|PRD0904201|PRD0900080|PRD0904115|PRD0900179|PRD0901727|PRD0903052|PRD0900121|PRD0901580|PRD0900648|PRD0903399|PRD0903806|PRD0904269|PRD0903163|PRD0904948
9.94E+14,PRD0901391|PRD0902817
9.94E+14,PRD0901568|PRD0903667|PRD0904421
9.94E+14,PRD0902384|PRD0904029|PRD0904082|PRD0901877|PRD0902988|PRD0900153|PRD0904803|PRD0904160|PRD0903925
9.94E+14,PRD0904365|PRD0901920|PRD0902601|PRD0900280|PRD0904198|PRD0903627|PRD0902506|PRD0903567|PRD0902201|PRD0902060|PRD0902064|PRD0903438|PRD0903809|PRD0900076|PRD0903271|PRD0901875
9.94E+14,PRD0903905|PRD0903391|PRD0903308|PRD0903078|PRD0903341|PRD0901527|PRD0901172|PRD0901022|PRD0904369|PRD0902631|PRD0904695|PRD0902242|PRD0902549
9.94E+14,PRD0902153|PRD0900598
9.94E+14,PRD0904901|PRD0903788|PRD0903194|PRD0901265|PRD0901549|PRD0903074|PRD0900031|PRD0900121|PRD0903649|PRD0901468|PRD0901216|PRD0904878|PRD0900375|PRD0902116|PRD0902245|PRD0904962|PRD0900421|PRD0902942|PRD0904684|PRD0903081|PRD0904643|PRD0901862
9.94E+14,PRD0900358|PRD0902817|PRD0902029|PRD0902405|PRD0900966
9.94E+14,PRD0901598|PRD0903788|PRD0904933|PRD0901362|PRD0902989
9.94E+14,PRD0903287|PRD0903130|PRD0902843|PRD0901728|PRD0904976|PRD0902161|PRD0900564|PRD0903678
9.94E+14,PRD0902018|PRD0901654|PRD0904252|PRD0900859|PRD0902029|PRD0900691|PRD0901316|PRD0900830|PRD0904965|PRD0901389|PRD0903540|PRD0900926|PRD0900715|PRD0904678|PRD0903362|PRD0904881|PRD0902181|PRD0903125|PRD0903298|PRD0902570|PRD0900370|PRD0900686|PRD0903243|PRD0901837|PRD0901827
9.94E+14,PRD0904149|PRD0901773
9.94E+14,PRD0902476|PRD0904634
9.94E+14,PRD0902987|PRD0904219|PRD0904319
9.94E+14,PRD0900822|PRD0900113
9.94E+14,PRD0900904|PRD0901423|PRD0901962
9.94E+14,PRD0901971|PRD0900311
9.94E+14,PRD0903737|PRD0904005|PRD0903052|PRD0902419|PRD0902262|PRD0904284|PRD0903570|PRD0904066|PRD0900608|PRD0904210|PRD0901007|PRD0901253
9.94E+14,PRD0901877|PRD0903315|PRD0902124|PRD0900159|PRD0904976|PRD0901084|PRD0901870|PRD0900563|PRD0901316|PRD0900839|PRD0901308|PRD0903112|PRD0904304|PRD0901395|PRD0900373|PRD0902423|PRD0902898|PRD0904389|PRD0901696|PRD0900065|PRD0903269|PRD0903123|PRD0902129|PRD0904600|PRD0903081|PRD0903815|PRD0901788|PRD0904930|PRD0902576|PRD0900417
9.94E+14,PRD0900259|PRD0902345|PRD0901316|PRD0901348|PRD0901007|PRD0902108|PRD0900886|PRD0902895|PRD0904228|PRD0901569|PRD0902499|PRD0903250|PRD0902093|PRD0903418|PRD0900989|PRD0902694|PRD0900020
9.94E+14,PRD0901211|PRD0904988|PRD0902218|PRD0902900|PRD0904340|PRD0903645|PRD0900565
9.94E+14,PRD0900777|PRD0901871|PRD0903126|PRD0902542|PRD0901419|PRD0903721|PRD0904358|PRD0901032|PRD0903611|PRD0904059|PRD0903147|PRD0902067|PRD0900211|PRD0903779|PRD0903875|PRD0904030|PRD0904486|PRD0901725|PRD0901668|PRD0901247|PRD0902313|PRD0903920|PRD0901367|PRD0903259|PRD0904262|PRD0902952|PRD0900260|PRD0902924|PRD0900525|PRD0903728|PRD0904289|PRD0904506|PRD0902819|PRD0900959|PRD0904084|PRD0900979|PRD0904793|PRD0904923
9.94E+14,PRD0902194|PRD0900239|PRD0902271|PRD0903991|PRD0902175|PRD0900732|PRD0901561
9.94E+14,PRD0903615|PRD0901887
9.94E+14,PRD0902634|PRD0901278|PRD0900986|PRD0900751
9.94E+14,PRD0904458|PRD0901920|PRD0902188|PRD0901164|PRD0900420|PRD0900617|PRD0902127|PRD0903298
9.94E+14,PRD0903047|PRD0901585|PRD0903078|PRD0900975|PRD0902351|PRD0904369|PRD0901862|PRD0900619|PRD0903822|PRD0903835|PRD0902221|PRD0902631|PRD0902090
9.94E+14,PRD0901251|PRD0900536|PRD0904270|PRD0901265|PRD0900065|PRD0901316|PRD0900314|PRD0903359|PRD0900196|PRD0900098|PRD0900700|PRD0904921|PRD0904938|PRD0904988|PRD0904250|PRD0900653|PRD0901179|PRD0902000|PRD0903408|PRD0903830|PRD0901228|PRD0903824|PRD0900473|PRD0900337|PRD0904103|PRD0903211|PRD0901837|PRD0903373|PRD0900120|PRD0900193|PRD0901827
9.94E+14,PRD0904385|PRD0901252|PRD0903571|PRD0904358|PRD0901742
9.94E+14,PRD0900154|PRD0904061|PRD0904463|PRD0901055
9.94E+14,PRD0904173|PRD0904715|PRD0904419|PRD0902727
9.94E+14,PRD0904722|PRD0903299|PRD0902206|PRD0902221|PRD0903815|PRD0900195
9.94E+14,PRD0904735|PRD0902837|PRD0900385|PRD0900766|PRD0904469|PRD0901887|PRD0904039|PRD0904080|PRD0901527|PRD0904054|PRD0902485|PRD0903433|PRD0902623
9.94E+14,PRD0904100|PRD0900192
9.94E+14,PRD0900307|PRD0901276|PRD0902238|PRD0902005|PRD0901383|PRD0901244|PRD0901938|PRD0901316|PRD0901636|PRD0902286|PRD0903465|PRD0903514|PRD0902613|PRD0903665|PRD0900524|PRD0904518|PRD0900615|PRD0901767|PRD0900032
9.94E+14,PRD0903162|PRD0902124|PRD0903749|PRD0902281|PRD0901222|PRD0902080|PRD0903942|PRD0901920|PRD0901171|PRD0900121|PRD0902220
9.94E+14,PRD0900413|PRD0901535|PRD0904792|PRD0900840|PRD0902254|PRD0904359|PRD0904598|PRD0900631|PRD0900531|PRD0903074|PRD0903356|PRD0904554|PRD0901228|PRD0902844|PRD0902203|PRD0900181|PRD0902738|PRD0903390|PRD0901426|PRD0902963|PRD0900167|PRD0900997|PRD0903869|PRD0904194|PRD0903891
9.94E+14,PRD0903288|PRD0903437|PRD0904962|PRD0901300|PRD0904568|PRD0903627|PRD0902157
9.94E+14,PRD0904355|PRD0904257|PRD0900830
9.94E+14,PRD0904626|PRD0901790
9.94E+14,PRD0903283|PRD0902194|PRD0900415|PRD0901383|PRD0903738|PRD0902000|PRD0903867|PRD0900234|PRD0901929|PRD0900830|PRD0902103|PRD0904358|PRD0901348|PRD0901228|PRD0903270|PRD0904490
9.94E+14,PRD0902420|PRD0901675|PRD0904283|PRD0900065|PRD0903868|PRD0904025|PRD0901348|PRD0903800|PRD0902882|PRD0901265|PRD0901422|PRD0901383|PRD0903993|PRD0903620|PRD0901535|PRD0901887|PRD0904922|PRD0902414|PRD0900929|PRD0900224|PRD0902371|PRD0901908|PRD0900779|PRD0903228
9.94E+14,PRD0902325|PRD0902678|PRD0901716|PRD0904044|PRD0904588|PRD0904962|PRD0902721|PRD0903686
9.94E+14,PRD0904538|PRD0900777|PRD0904120|PRD0903052|PRD0903929
9.94E+14,PRD0902370|PRD0901210|PRD0901636|PRD0903160|PRD0903785|PRD0904259|PRD0903540|PRD0904657|PRD0904976|PRD0903993|PRD0900466|PRD0901884|PRD0900947|PRD0901783|PRD0902707|PRD0900644|PRD0904433|PRD0902292|PRD0901850|PRD0901015|PRD0904790|PRD0902202|PRD0903548|PRD0903793|PRD0902351|PRD0900685|PRD0904725
9.94E+14,PRD0901686|PRD0902684
9.94E+14,PRD0901216|PRD0901171|PRD0900121|PRD0903490|PRD0902455|PRD0900210|PRD0901927|PRD0902968|PRD0900449|PRD0904500|PRD0900639|PRD0900249|PRD0901552|PRD0902736
9.94E+14,PRD0903883|PRD0900858
9.94E+14,PRD0900062|PRD0904015|PRD0902075|PRD0901040
9.94E+14,PRD0903533|PRD0903854|PRD0900121|PRD0904365|PRD0900248|PRD0902106
9.94E+14,PRD0900401|PRD0903065|PRD0903677
9.94E+14,PRD0901233|PRD0904941|PRD0902055|PRD0903143
9.94E+14,PRD0903388|PRD0904564|PRD0901255
9.94E+14,PRD0904475|PRD0903052|PRD0900388|PRD0901068|PRD0904358|PRD0903377|PRD0900370|PRD0904130|PRD0902292|PRD0901034|PRD0904480|PRD0900802|PRD0900649|PRD0900966
9.94E+14,PRD0901075|PRD0900097|PRD0900775
9.94E+14,PRD0902737|PRD0903915|PRD0903124|PRD0902376|PRD0903557|PRD0901500|PRD0900820|PRD0902428
9.94E+14,PRD0900169
9.94E+14,PRD0903579|PRD0902029|PRD0904358|PRD0902998|PRD0901800|PRD0900198|PRD0901092
9.94E+14,PRD0900766|PRD0903677
9.94E+14,PRD0903287|PRD0903052|PRD0900664|PRD0901173|PRD0904555|PRD0901945|PRD0900830|PRD0900719|PRD0900121|PRD0900098|PRD0903675|PRD0901222|PRD0904921|PRD0900313|PRD0901074|PRD0900818
9.94E+14,PRD0904722|PRD0903867|PRD0900867|PRD0902728|PRD0903052|PRD0904976|PRD0901383|PRD0903776|PRD0901220|PRD0903806|PRD0900586|PRD0901757|PRD0902576
9.94E+14,PRD0900117|PRD0901789|PRD0903513|PRD0900476|PRD0904659|PRD0902479|PRD0903717|PRD0904832|PRD0901420
9.94E+14,PRD0901423|PRD0901962
9.94E+14,PRD0900223|PRD0902728|PRD0903074|PRD0904404|PRD0901004
9.94E+14,PRD0904892|PRD0902295|PRD0902540|PRD0904044|PRD0901984|PRD0901956
9.94E+14,PRD0904722|PRD0904355|PRD0900439|PRD0901108|PRD0904781|PRD0903807|PRD0903248|PRD0900245|PRD0901734|PRD0903443|PRD0902017
9.94E+14,PRD0902657|PRD0902953|PRD0903788|PRD0904920|PRD0901505|PRD0901056|PRD0903644|PRD0901265|PRD0900875|PRD0903052|PRD0900462|PRD0902079|PRD0901745|PRD0902008|PRD0902944|PRD0904887|PRD0904152|PRD0903074|PRD0903837|PRD0902570|PRD0900997|PRD0902408|PRD0903438|PRD0902875|PRD0902196|PRD0901672|PRD0900567|PRD0902401|PRD0902224|PRD0903050|PRD0902499|PRD0902213|PRD0902248
9.94E+14,PRD0903440
9.94E+14,PRD0901423|PRD0903327|PRD0901962
9.94E+14,PRD0904411|PRD0904920|PRD0900239|PRD0903052|PRD0901618|PRD0904792|PRD0900768|PRD0904393|PRD0903540|PRD0903979|PRD0901873|PRD0903317|PRD0904567|PRD0900830|PRD0904362|PRD0900608|PRD0903243|PRD0903438|PRD0900602|PRD0902887|PRD0900649
9.94E+14,PRD0901574|PRD0903452|PRD0901316|PRD0903134|PRD0900121|PRD0903171|PRD0903320|PRD0901328|PRD0903157|PRD0903287|PRD0900755|PRD0904969|PRD0903052|PRD0903993|PRD0901926|PRD0904792|PRD0903617|PRD0901945|PRD0904599|PRD0900370|PRD0903959|PRD0904911|PRD0904633|PRD0902341|PRD0902717|PRD0903460|PRD0902724|PRD0903825|PRD0903197
9.94E+14,PRD0903047|PRD0900254|PRD0901651|PRD0904286|PRD0903761|PRD0904537|PRD0903393|PRD0904918|PRD0901549|PRD0904887|PRD0904426|PRD0900462|PRD0901348|PRD0904871|PRD0900040|PRD0902609|PRD0903955|PRD0900276|PRD0901928|PRD0900177|PRD0900066|PRD0902174|PRD0901530|PRD0904088|PRD0904599|PRD0901611|PRD0900087|PRD0900738|PRD0903650|PRD0901900|PRD0904161|PRD0903553|PRD0903390|PRD0902649|PRD0903599|PRD0902832|PRD0900662
9.94E+14,PRD0904735|PRD0903052|PRD0903878|PRD0903241|PRD0901586
9.94E+14,PRD0901568|PRD0903801|PRD0903500
9.94E+14,PRD0900127
9.94E+14,PRD0903703|PRD0900676|PRD0900249|PRD0903336|PRD0904962|PRD0900633|PRD0900013|PRD0902874|PRD0900137|PRD0901343
9.94E+14,PRD0901822|PRD0903523|PRD0903497|PRD0903052|PRD0904976|PRD0901171|PRD0900385|PRD0901098|PRD0900557|PRD0902126|PRD0901386|PRD0903806|PRD0900573|PRD0903478
9.94E+14,PRD0904854|PRD0903178|PRD0903074|PRD0903627|PRD0902786|PRD0902110|PRD0904469|PRD0902029|PRD0902767|PRD0903868|PRD0901887|PRD0903033|PRD0900064|PRD0903835|PRD0903089|PRD0903285|PRD0903934|PRD0903869|PRD0902682|PRD0901017
9.94E+14,PRD0901819|PRD0900963|PRD0900010
9.94E+14,PRD0904385|PRD0901520|PRD0900875|PRD0902107|PRD0902699|PRD0901549|PRD0902540|PRD0900723|PRD0904409|PRD0903933|PRD0901452|PRD0904003|PRD0901039|PRD0904390|PRD0902549
9.94E+14,PRD0901423|PRD0903327|PRD0901962
9.94E+14,PRD0900183|PRD0901233|PRD0903497|PRD0904574|PRD0903078|PRD0903990|PRD0904208
9.94E+14,PRD0904538|PRD0900777|PRD0902951|PRD0902053|PRD0904639|PRD0904066|PRD0903057|PRD0904230|PRD0900806|PRD0903627|PRD0904686|PRD0900334|PRD0901821|PRD0904303
9.94E+14,PRD0904855|PRD0902194|PRD0903788|PRD0901928|PRD0903074|PRD0901500|PRD0900748|PRD0901265|PRD0901549|PRD0901316|PRD0904358|PRD0901214|PRD0902220|PRD0902784|PRD0904797|PRD0903234|PRD0902648|PRD0903228|PRD0902650|PRD0902724|PRD0902816
9.94E+14,PRD0901112|PRD0900358|PRD0903190|PRD0902420|PRD0904920|PRD0902898|PRD0900719|PRD0901439|PRD0901178|PRD0900860|PRD0903641|PRD0903081|PRD0902198|PRD0901170|PRD0903998|PRD0902265
9.94E+14,PRD0904722|PRD0903317|PRD0904582|PRD0902484|PRD0901799|PRD0903052|PRD0900691|PRD0902708|PRD0904570|PRD0904358|PRD0903898|PRD0904607|PRD0904488|PRD0900494|PRD0902728|PRD0900392|PRD0901439|PRD0902644|PRD0901435|PRD0900660|PRD0900899|PRD0903914|PRD0903285|PRD0900609|PRD0904548|PRD0901848|PRD0902347|PRD0900552
9.94E+14,PRD0904827|PRD0900254|PRD0904358|PRD0902060|PRD0901712|PRD0901577|PRD0901265|PRD0901549|PRD0901759|PRD0900295|PRD0904424|PRD0902840|PRD0902168|PRD0903889|PRD0901219|PRD0903164|PRD0903588
9.94E+14,PRD0901819|PRD0900154
9.94E+14,PRD0900825|PRD0904945|PRD0900290|PRD0904535|PRD0903344|PRD0902207|PRD0900358|PRD0904423|PRD0900421
9.94E+14,PRD0904988|PRD0904757|PRD0903615|PRD0900097|PRD0904044|PRD0904918|PRD0902286|PRD0903033|PRD0902008|PRD0904358|PRD0901409
9.94E+14,PRD0904720|PRD0900474|PRD0901355|PRD0904250|PRD0901123|PRD0904643|PRD0903307|PRD0902855|PRD0901780|PRD0902424|PRD0901705|PRD0902883|PRD0903172|PRD0902790|PRD0904930
9.94E+14,PRD0900499|PRD0900432|PRD0903033|PRD0900889|PRD0904603|PRD0900993|PRD0903144|PRD0901199
9.94E+14,PRD0900821|PRD0903820|PRD0900234|PRD0904976|PRD0901870|PRD0904878|PRD0904588|PRD0900121|PRD0902898|PRD0903152|PRD0902659|PRD0903170|PRD0902881|PRD0903677|PRD0904000|PRD0902982|PRD0901672|PRD0900092
9.94E+14,PRD0900251|PRD0901088|PRD0904970|PRD0900346|PRD0903716|PRD0903537|PRD0901789|PRD0903052|PRD0900370|PRD0903329
9.94E+14,PRD0901568|PRD0903497|PRD0901265|PRD0903993|PRD0902767|PRD0901087|PRD0901894|PRD0903685|PRD0903908
9.94E+14,PRD0901423|PRD0900904|PRD0901962
9.94E+14,PRD0902472|PRD0903615|PRD0900830|PRD0900283|PRD0903247|PRD0900773|PRD0900231|PRD0904512|PRD0903998|PRD0902691|PRD0902555
9.94E+14,PRD0904988|PRD0901009|PRD0904945|PRD0902900|PRD0902272|PRD0904361|PRD0900348|PRD0901228|PRD0902479|PRD0902738|PRD0902330
9.94E+14,PRD0903942|PRD0900543|PRD0904248|PRD0901468|PRD0900366|PRD0903788|PRD0901016|PRD0901182|PRD0901650|PRD0903829|PRD0903806|PRD0903671
9.94E+14,PRD0902965|PRD0903362|PRD0904679|PRD0903052|PRD0901667|PRD0904409|PRD0903560|PRD0901038|PRD0902197|PRD0902900|PRD0900283|PRD0902976|PRD0903228|PRD0900602|PRD0901223|PRD0902785|PRD0903963|PRD0901269|PRD0900773|PRD0904952|PRD0900884|PRD0904695|PRD0900800
9.94E+14,PRD0900398|PRD0902472|PRD0904296|PRD0903587|PRD0901860|PRD0900882|PRD0902370|PRD0903130|PRD0900086|PRD0904743|PRD0903822|PRD0901144|PRD0903211|PRD0903298
9.94E+14,PRD0900277|PRD0902476|PRD0901128|PRD0904051|PRD0902898|PRD0900400|PRD0901712|PRD0901491|PRD0902882|PRD0900392|PRD0902859|PRD0901462|PRD0902780|PRD0903494|PRD0900884|PRD0902992|PRD0900396
9.94E+14,PRD0904941|PRD0903867|PRD0901032|PRD0900400|PRD0904286|PRD0901240|PRD0900830|PRD0903993|PRD0903837|PRD0904262|PRD0901307|PRD0902063|PRD0902265|PRD0902075
9.94E+14,PRD0904771|PRD0904358|PRD0903750|PRD0902053|PRD0902728|PRD0902924
9.94E+14,PRD0904880|PRD0904056|PRD0903052|PRD0903299|PRD0902289|PRD0901407|PRD0901983|PRD0904898
9.94E+14,PRD0901656|PRD0901887|PRD0901667|PRD0902819|PRD0903980
9.94E+14,PRD0901511|PRD0901510|PRD0900673|PRD0900947|PRD0902140
9.94E+14,PRD0903615|PRD0904158|PRD0900947
9.94E+14,PRD0904644|PRD0902526|PRD0900494|PRD0901383|PRD0904250|PRD0904198|PRD0903359|PRD0901854|PRD0901535|PRD0901624|PRD0904059|PRD0901855
9.94E+14,PRD0901216|PRD0900511|PRD0903510|PRD0904887|PRD0902640|PRD0900324|PRD0903269|PRD0903514|PRD0904050|PRD0901228|PRD0902225|PRD0904478|PRD0903986|PRD0901878|PRD0904529|PRD0900252|PRD0902844|PRD0902398|PRD0901608|PRD0904547|PRD0900670|PRD0902499|PRD0902221|PRD0902434|PRD0900265|PRD0904249|PRD0903685|PRD0903353|PRD0901052
